mode: set
claude-squad/main.go:28.55,45.18 6 0
claude-squad/ui/list.go:426.37,428.3 1 0
claude-squad/ui/list.go:431.2,431.30 1 0
claude-squad/ui/list.go:431.30,433.17 2 0
claude-squad/ui/list.go:433.17,435.4 1 0
claude-squad/ui/list.go:435.9,437.4 1 0
claude-squad/ui/list.go:441.2,444.31 2 0
claude-squad/ui/list.go:447.48,450.2 2 0
claude-squad/ui/list.go:453.21,455.28 2 0
claude-squad/ui/list.go:455.28,457.3 1 0
claude-squad/ui/list.go:460.2,461.27 2 0
claude-squad/ui/list.go:461.27,465.32 2 0
claude-squad/ui/list.go:465.32,466.24 1 0
claude-squad/ui/list.go:466.24,469.10 3 0
claude-squad/ui/list.go:475.2,475.27 1 0
claude-squad/ui/list.go:478.37,479.33 1 0
claude-squad/ui/list.go:479.33,481.3 1 0
claude-squad/ui/list.go:482.2,482.17 1 0
claude-squad/ui/list.go:485.36,486.33 1 0
claude-squad/ui/list.go:486.33,487.26 1 0
claude-squad/ui/list.go:487.26,489.4 1 0
claude-squad/ui/list.go:490.3,490.9 1 0
claude-squad/ui/list.go:492.2,493.24 2 0
claude-squad/ui/list.go:493.24,495.3 1 0
claude-squad/ui/list.go:501.74,506.20 3 1
claude-squad/ui/list.go:506.20,508.3 1 1
claude-squad/ui/list.go:511.2,511.54 1 1
claude-squad/ui/list.go:511.54,515.58 2 1
claude-squad/ui/list.go:515.58,518.4 1 1
claude-squad/ui/list.go:522.2,528.16 3 1
claude-squad/ui/list.go:528.16,530.47 1 0
claude-squad/ui/list.go:530.47,532.4 1 0
claude-squad/ui/list.go:535.3,535.86 1 0
claude-squad/ui/list.go:535.86,538.4 1 0
claude-squad/ui/list.go:540.3,541.17 2 0
claude-squad/ui/list.go:541.17,543.29 1 0
claude-squad/ui/list.go:543.29,545.5 1 0
claude-squad/ui/list.go:546.4,546.10 1 0
claude-squad/ui/list.go:549.3,549.22 1 0
claude-squad/ui/list.go:554.56,555.44 1 0
claude-squad/ui/list.go:555.44,557.3 1 0
claude-squad/ui/list.go:560.2,560.35 1 0
claude-squad/ui/list.go:560.35,563.28 2 0
claude-squad/ui/list.go:563.28,565.33 1 0
claude-squad/ui/list.go:565.33,566.32 1 0
claude-squad/ui/list.go:566.32,568.11 2 0
claude-squad/ui/list.go:571.9,573.4 1 0
claude-squad/ui/list.go:576.2,576.31 1 0
claude-squad/ui/list.go:580.45,581.36 1 0
claude-squad/ui/list.go:581.36,583.3 1 0
claude-squad/ui/list.go:584.2,586.23 3 0
claude-squad/ui/list.go:590.40,591.25 1 0
claude-squad/ui/list.go:591.25,593.3 1 0
claude-squad/ui/list.go:594.2,594.21 1 0
claude-squad/ui/list.go:598.51,600.2 1 0
claude-squad/ui/list.go:603.37,605.29 1 1
claude-squad/ui/list.go:605.29,607.3 1 0
claude-squad/ui/list.go:610.2,613.35 2 1
claude-squad/ui/list.go:613.35,615.56 1 1
claude-squad/ui/list.go:615.56,616.12 1 0
claude-squad/ui/list.go:619.3,620.21 2 1
claude-squad/ui/list.go:620.21,622.4 1 1
claude-squad/ui/list.go:625.3,625.55 1 1
claude-squad/ui/list.go:625.55,629.59 2 1
claude-squad/ui/list.go:629.59,632.5 1 0
claude-squad/ui/list.go:636.3,636.76 1 1
claude-squad/ui/list.go:640.2,640.32 1 1
claude-squad/ui/list.go:644.37,656.28 6 0
claude-squad/ui/list.go:656.28,659.3 2 0
claude-squad/ui/list.go:662.2,662.31 1 0
claude-squad/ui/list.go:662.31,664.32 1 0
claude-squad/ui/list.go:664.32,665.31 1 0
claude-squad/ui/list.go:665.31,667.10 2 0
claude-squad/ui/list.go:673.2,676.17 2 0
claude-squad/ui/list.go:680.54,682.46 1 1
claude-squad/ui/list.go:682.46,684.40 2 1
claude-squad/ui/list.go:684.40,685.53 1 1
claude-squad/ui/list.go:685.53,686.13 1 0
claude-squad/ui/list.go:688.4,688.35 1 1
claude-squad/ui/list.go:690.3,690.17 1 1
claude-squad/ui/list.go:694.2,695.31 2 1
claude-squad/ui/list.go:695.31,696.52 1 1
claude-squad/ui/list.go:696.52,697.12 1 0
claude-squad/ui/list.go:699.3,699.34 1 1
claude-squad/ui/list.go:701.2,701.16 1 1
claude-squad/ui/list.go:705.38,706.56 1 1
claude-squad/ui/list.go:706.56,708.3 1 0
claude-squad/ui/list.go:710.2,713.36 3 1
claude-squad/ui/list.go:713.36,714.27 1 1
claude-squad/ui/list.go:714.27,716.4 1 1
claude-squad/ui/list.go:719.2,719.11 1 0
claude-squad/ui/list.go:725.30,726.27 1 1
claude-squad/ui/list.go:726.27,728.3 1 1
claude-squad/ui/list.go:730.2,740.59 5 0
claude-squad/ui/list.go:740.59,742.3 1 0
claude-squad/ui/list.go:745.2,746.61 1 0
claude-squad/ui/list.go:750.30,751.27 1 1
claude-squad/ui/list.go:751.27,753.3 1 1
claude-squad/ui/list.go:756.2,756.67 1 0
claude-squad/ui/list.go:756.67,758.3 1 0
claude-squad/ui/list.go:760.2,760.82 1 0
claude-squad/ui/list.go:760.82,762.3 1 0
claude-squad/ui/list.go:765.2,765.50 1 0
claude-squad/ui/list.go:765.50,766.80 1 0
claude-squad/ui/list.go:766.80,768.4 1 0
claude-squad/ui/list.go:773.36,774.27 1 0
claude-squad/ui/list.go:774.27,776.3 1 0
claude-squad/ui/list.go:779.2,779.29 1 0
claude-squad/ui/list.go:779.29,781.3 1 0
claude-squad/ui/list.go:784.2,784.61 1 0
claude-squad/ui/list.go:784.61,785.72 1 0
claude-squad/ui/list.go:785.72,787.4 1 0
claude-squad/ui/list.go:792.48,793.52 1 1
claude-squad/ui/list.go:793.52,800.77 3 1
claude-squad/ui/list.go:800.77,803.30 3 1
claude-squad/ui/list.go:803.30,805.5 1 0
claude-squad/ui/list.go:807.4,807.36 1 1
claude-squad/ui/list.go:807.36,809.78 1 1
claude-squad/ui/list.go:809.78,814.21 2 1
claude-squad/ui/list.go:814.21,815.40 1 1
claude-squad/ui/list.go:815.40,816.37 1 1
claude-squad/ui/list.go:816.37,818.14 2 1
claude-squad/ui/list.go:830.3,830.18 1 1
claude-squad/ui/list.go:835.48,837.2 1 1
claude-squad/ui/list.go:840.50,846.91 3 1
claude-squad/ui/list.go:846.91,849.29 3 1
claude-squad/ui/list.go:849.29,851.4 1 0
claude-squad/ui/list.go:853.3,853.35 1 1
claude-squad/ui/list.go:853.35,855.77 1 1
claude-squad/ui/list.go:855.77,857.38 2 1
claude-squad/ui/list.go:857.38,858.35 1 1
claude-squad/ui/list.go:858.35,860.12 2 1
claude-squad/ui/list.go:869.44,870.17 1 1
claude-squad/ui/list.go:870.17,878.3 6 1
claude-squad/ui/list.go:881.2,890.35 6 1
claude-squad/ui/list.go:890.35,892.37 2 1
claude-squad/ui/list.go:892.37,894.4 1 1
claude-squad/ui/list.go:898.2,901.17 2 1
claude-squad/ui/list.go:905.33,916.2 6 1
claude-squad/ui/list.go:920.47,922.41 2 0
claude-squad/ui/list.go:922.41,924.3 1 0
claude-squad/ui/list.go:927.2,927.45 1 0
claude-squad/ui/list.go:927.45,928.39 1 0
claude-squad/ui/list.go:928.39,930.4 1 0
claude-squad/ui/list.go:931.3,931.39 1 0
claude-squad/ui/list.go:931.39,933.4 1 0
claude-squad/ui/list.go:934.3,934.39 1 0
claude-squad/ui/list.go:937.2,937.19 1 0
claude-squad/ui/list.go:941.40,943.77 1 0
claude-squad/ui/list.go:943.77,945.3 1 0
claude-squad/ui/list.go:948.2,950.28 3 0
claude-squad/ui/list.go:950.28,952.3 1 0
claude-squad/ui/list.go:955.2,955.83 1 0
claude-squad/ui/list.go:955.83,957.40 2 0
claude-squad/ui/list.go:957.40,960.4 1 0
claude-squad/ui/list.go:963.2,963.14 1 0
claude-squad/ui/list.go:967.47,979.18 6 1
claude-squad/ui/list.go:979.18,981.3 1 1
claude-squad/ui/list.go:982.2,982.17 1 1
claude-squad/ui/list.go:986.40,988.28 2 1
claude-squad/ui/list.go:988.28,990.3 1 0
claude-squad/ui/list.go:993.2,994.30 2 1
claude-squad/ui/list.go:994.30,998.3 2 0
claude-squad/ui/list.go:1000.2,1003.41 2 1
claude-squad/ui/list.go:1003.41,1005.3 1 0
claude-squad/ui/list.go:1008.2,1008.53 1 1
claude-squad/ui/list.go:1008.53,1010.25 2 0
claude-squad/ui/list.go:1010.25,1012.4 1 0
claude-squad/ui/list.go:1016.2,1016.41 1 1
claude-squad/ui/list.go:1016.41,1018.25 2 0
claude-squad/ui/list.go:1018.25,1020.4 1 0
claude-squad/ui/list.go:1025.55,1027.28 2 0
claude-squad/ui/list.go:1027.28,1029.3 1 0
claude-squad/ui/list.go:1031.2,1035.32 4 0
claude-squad/ui/list.go:1035.32,1037.16 2 0
claude-squad/ui/list.go:1037.16,1039.4 1 0
claude-squad/ui/list.go:1042.2,1042.29 1 0
claude-squad/ui/list.go:1042.29,1044.3 1 0
claude-squad/ui/list.go:1046.2,1046.18 1 0
claude-squad/ui/list.go:1046.18,1048.3 1 0
claude-squad/ui/list.go:1050.2,1050.32 1 0
claude-squad/ui/list.go:1054.44,1059.28 3 0
claude-squad/ui/list.go:1059.28,1060.24 1 0
claude-squad/ui/list.go:1060.24,1062.4 1 0
claude-squad/ui/list.go:1063.3,1063.12 1 0
claude-squad/ui/list.go:1066.2,1069.34 2 0
claude-squad/ui/list.go:1069.34,1070.38 1 0
claude-squad/ui/list.go:1070.38,1072.41 1 0
claude-squad/ui/list.go:1072.41,1074.5 1 0
claude-squad/ui/list.go:1075.9,1079.38 3 0
claude-squad/ui/list.go:1079.38,1081.5 1 0
claude-squad/ui/list.go:1082.4,1082.103 1 0
claude-squad/ui/list.go:1087.2,1087.37 1 0
claude-squad/ui/list.go:1087.37,1089.3 1 0
claude-squad/ui/list.go:1091.2,1093.36 3 0
claude-squad/ui/list.go:1093.36,1095.3 1 0
claude-squad/ui/list.go:1097.2,1097.80 1 0
claude-squad/ui/list.go:1101.90,1102.29 1 0
claude-squad/ui/list.go:1102.29,1105.3 2 0
claude-squad/ui/list.go:1108.2,1108.18 1 0
claude-squad/ui/list.go:1108.18,1109.38 1 0
claude-squad/ui/list.go:1109.38,1112.22 2 0
claude-squad/ui/list.go:1112.22,1114.34 2 0
claude-squad/ui/list.go:1114.34,1116.6 1 0
claude-squad/ui/list.go:1119.3,1119.9 1 0
claude-squad/ui/list.go:1124.2,1125.37 2 0
claude-squad/ui/list.go:1125.37,1127.21 2 0
claude-squad/ui/list.go:1127.21,1129.4 1 0
claude-squad/ui/list.go:1130.3,1130.76 1 0
claude-squad/ui/list.go:1134.2,1135.41 2 0
claude-squad/ui/list.go:1135.41,1137.3 1 0
claude-squad/ui/list.go:1138.2,1138.45 1 0
claude-squad/ui/list.go:1138.45,1139.39 1 0
claude-squad/ui/list.go:1139.39,1141.4 1 0
claude-squad/ui/list.go:1142.3,1142.39 1 0
claude-squad/ui/list.go:1142.39,1144.4 1 0
claude-squad/ui/list.go:1145.3,1145.39 1 0
claude-squad/ui/list.go:1149.2,1152.38 3 0
claude-squad/ui/list.go:1152.38,1158.31 3 0
claude-squad/ui/list.go:1158.31,1159.12 1 0
claude-squad/ui/list.go:1163.3,1163.21 1 0
claude-squad/ui/list.go:1163.21,1165.4 1 0
claude-squad/ui/list.go:1165.9,1167.4 1 0
claude-squad/ui/list.go:1170.3,1171.57 2 0
claude-squad/ui/list.go:1171.57,1174.30 3 0
claude-squad/ui/list.go:1174.30,1176.5 1 0
claude-squad/ui/list.go:1177.4,1177.36 1 0
claude-squad/ui/list.go:1177.36,1179.5 1 0
claude-squad/ui/list.go:1183.3,1187.34 3 0
claude-squad/ui/list.go:1187.34,1190.5 2 0
claude-squad/ui/list.go:1193.4,1198.24 4 0
claude-squad/ui/list.go:1198.24,1200.5 1 0
claude-squad/ui/list.go:1200.10,1202.5 1 0
claude-squad/ui/list.go:1203.4,1203.23 1 0
claude-squad/ui/list.go:1207.3,1207.32 1 0
claude-squad/ui/list.go:1207.32,1208.35 1 0
claude-squad/ui/list.go:1208.35,1210.23 2 0
claude-squad/ui/list.go:1210.23,1212.71 2 0
claude-squad/ui/list.go:1212.71,1214.7 1 0
claude-squad/ui/list.go:1215.6,1215.21 1 0
claude-squad/ui/list.go:1223.62,1224.37 1 0
claude-squad/ui/list.go:1224.37,1225.25 1 0
claude-squad/ui/list.go:1225.25,1227.4 1 0
claude-squad/ui/list.go:1229.2,1229.11 1 0
claude-squad/ui/list.go:1233.34,1255.2 9 0
claude-squad/ui/list.go:1258.48,1260.2 1 0
claude-squad/ui/menu.go:64.22,71.2 1 0
claude-squad/ui/menu.go:73.43,75.2 1 0
claude-squad/ui/menu.go:77.31,79.2 1 0
claude-squad/ui/menu.go:82.42,85.2 2 0
claude-squad/ui/menu.go:88.37,90.2 1 0
claude-squad/ui/menu.go:93.56,96.90 2 0
claude-squad/ui/menu.go:96.90,97.24 1 0
claude-squad/ui/menu.go:97.24,99.4 1 0
claude-squad/ui/menu.go:99.9,101.4 1 0
claude-squad/ui/menu.go:103.2,103.19 1 0
claude-squad/ui/menu.go:107.45,110.2 2 0
claude-squad/ui/menu.go:113.32,114.17 1 0
claude-squad/ui/menu.go:115.18,116.33 1 0
claude-squad/ui/menu.go:117.20,118.24 1 0
claude-squad/ui/menu.go:118.24,121.4 1 0
claude-squad/ui/menu.go:121.9,124.4 1 0
claude-squad/ui/menu.go:125.24,126.37 1 0
claude-squad/ui/menu.go:127.19,128.32 1 0
claude-squad/ui/menu.go:129.29,131.31 1 0
claude-squad/ui/menu.go:132.24,134.31 1 0
claude-squad/ui/menu.go:135.19,137.32 1 0
claude-squad/ui/menu.go:141.37,147.41 3 0
claude-squad/ui/menu.go:147.41,149.3 1 0
claude-squad/ui/menu.go:149.8,151.3 1 0
claude-squad/ui/menu.go:154.2,154.19 1 0
claude-squad/ui/menu.go:154.19,156.3 1 0
claude-squad/ui/menu.go:159.2,169.21 6 0
claude-squad/ui/menu.go:173.43,176.2 2 0
claude-squad/ui/menu.go:178.32,193.30 3 0
claude-squad/ui/menu.go:193.30,201.21 3 0
claude-squad/ui/menu.go:201.21,205.4 3 0
claude-squad/ui/menu.go:207.3,208.18 2 0
claude-squad/ui/menu.go:209.19,211.26 1 0
claude-squad/ui/menu.go:212.11,214.61 1 0
claude-squad/ui/menu.go:217.3,217.20 1 0
claude-squad/ui/menu.go:217.20,221.4 3 0
claude-squad/ui/menu.go:221.9,225.4 3 0
claude-squad/ui/menu.go:228.3,228.28 1 0
claude-squad/ui/menu.go:228.28,230.33 2 0
claude-squad/ui/menu.go:230.33,231.25 1 0
claude-squad/ui/menu.go:231.25,234.11 3 0
claude-squad/ui/menu.go:237.4,237.19 1 0
claude-squad/ui/menu.go:237.19,239.5 1 0
claude-squad/ui/menu.go:243.2,244.94 2 0
claude-squad/ui/preview.go:31.36,35.2 1 1
claude-squad/ui/preview.go:37.53,42.2 4 1
claude-squad/ui/preview.go:45.56,50.2 1 0
claude-squad/ui/preview.go:53.71,54.9 1 1
claude-squad/ui/preview.go:55.23,57.13 2 0
claude-squad/ui/preview.go:58.41,72.13 2 0
claude-squad/ui/preview.go:75.2,79.75 3 1
claude-squad/ui/preview.go:79.75,82.17 2 0
claude-squad/ui/preview.go:82.17,84.4 1 0
claude-squad/ui/preview.go:87.3,91.79 2 0
claude-squad/ui/preview.go:92.8,92.27 1 1
claude-squad/ui/preview.go:92.27,95.17 2 1
claude-squad/ui/preview.go:95.17,97.4 1 0
claude-squad/ui/preview.go:101.3,101.47 1 1
claude-squad/ui/preview.go:101.47,103.4 1 0
claude-squad/ui/preview.go:103.9,109.4 1 1
claude-squad/ui/preview.go:112.2,112.12 1 1
claude-squad/ui/preview.go:116.39,117.35 1 1
claude-squad/ui/preview.go:117.35,119.3 1 0
claude-squad/ui/preview.go:121.2,121.29 1 1
claude-squad/ui/preview.go:121.29,132.23 6 0
claude-squad/ui/preview.go:132.23,135.4 2 0
claude-squad/ui/preview.go:138.3,139.21 2 0
claude-squad/ui/preview.go:139.21,141.4 1 0
claude-squad/ui/preview.go:142.3,143.24 2 0
claude-squad/ui/preview.go:143.24,145.4 1 0
claude-squad/ui/preview.go:148.3,151.35 1 0
claude-squad/ui/preview.go:155.2,155.19 1 1
claude-squad/ui/preview.go:155.19,157.3 1 0
claude-squad/ui/preview.go:161.2,166.25 3 1
claude-squad/ui/preview.go:166.25,167.35 1 1
claude-squad/ui/preview.go:167.35,170.4 2 0
claude-squad/ui/preview.go:170.9,174.4 2 1
claude-squad/ui/preview.go:177.2,179.17 3 1
claude-squad/ui/preview.go:183.66,184.58 1 1
claude-squad/ui/preview.go:184.58,186.3 1 0
claude-squad/ui/preview.go:188.2,188.20 1 1
claude-squad/ui/preview.go:188.20,191.17 2 1
claude-squad/ui/preview.go:191.17,193.4 1 0
claude-squad/ui/preview.go:196.3,207.13 6 1
claude-squad/ui/preview.go:211.2,212.12 2 1
claude-squad/ui/preview.go:216.68,217.58 1 1
claude-squad/ui/preview.go:217.58,219.3 1 0
claude-squad/ui/preview.go:221.2,221.20 1 1
claude-squad/ui/preview.go:221.20,224.17 2 0
claude-squad/ui/preview.go:224.17,226.4 1 0
claude-squad/ui/preview.go:229.3,240.13 6 0
claude-squad/ui/preview.go:244.2,245.12 2 1
claude-squad/ui/preview.go:249.75,250.58 1 1
claude-squad/ui/preview.go:250.58,252.3 1 0
claude-squad/ui/preview.go:254.2,254.19 1 1
claude-squad/ui/preview.go:254.19,262.17 5 1
claude-squad/ui/preview.go:262.17,264.4 1 0
claude-squad/ui/preview.go:265.3,265.32 1 1
claude-squad/ui/preview.go:268.2,268.12 1 1
claude-squad/ui/tabbed_window.go:9.70,15.2 5 1
claude-squad/ui/tabbed_window.go:57.74,66.2 1 0
claude-squad/ui/tabbed_window.go:68.64,70.2 1 0
claude-squad/ui/tabbed_window.go:73.40,75.2 1 0
claude-squad/ui/tabbed_window.go:77.51,91.2 7 0
claude-squad/ui/tabbed_window.go:93.61,95.2 1 0
claude-squad/ui/tabbed_window.go:97.33,99.2 1 0
claude-squad/ui/tabbed_window.go:102.74,104.62 1 0
claude-squad/ui/tabbed_window.go:104.62,106.3 1 0
claude-squad/ui/tabbed_window.go:107.2,108.12 2 0
claude-squad/ui/tabbed_window.go:112.72,114.31 1 0
claude-squad/ui/tabbed_window.go:114.31,116.3 1 0
claude-squad/ui/tabbed_window.go:119.2,119.58 1 0
claude-squad/ui/tabbed_window.go:119.58,121.3 1 0
claude-squad/ui/tabbed_window.go:123.2,123.42 1 0
claude-squad/ui/tabbed_window.go:126.63,127.28 1 0
claude-squad/ui/tabbed_window.go:127.28,129.3 1 0
claude-squad/ui/tabbed_window.go:130.2,130.26 1 0
claude-squad/ui/tabbed_window.go:134.83,136.2 1 0
claude-squad/ui/tabbed_window.go:139.35,140.31 1 0
claude-squad/ui/tabbed_window.go:140.31,142.17 2 0
claude-squad/ui/tabbed_window.go:142.17,144.4 1 0
claude-squad/ui/tabbed_window.go:145.8,147.3 1 0
claude-squad/ui/tabbed_window.go:150.37,151.31 1 0
claude-squad/ui/tabbed_window.go:151.31,153.17 2 0
claude-squad/ui/tabbed_window.go:153.17,155.4 1 0
claude-squad/ui/tabbed_window.go:156.8,158.3 1 0
claude-squad/ui/tabbed_window.go:162.43,164.2 1 0
claude-squad/ui/tabbed_window.go:167.53,169.2 1 0
claude-squad/ui/tabbed_window.go:171.40,172.35 1 0
claude-squad/ui/tabbed_window.go:172.35,174.3 1 0
claude-squad/ui/tabbed_window.go:176.2,182.27 5 0
claude-squad/ui/tabbed_window.go:182.27,184.25 2 0
claude-squad/ui/tabbed_window.go:184.25,186.4 1 0
claude-squad/ui/tabbed_window.go:188.3,190.15 3 0
claude-squad/ui/tabbed_window.go:190.15,192.4 1 0
claude-squad/ui/tabbed_window.go:192.9,194.4 1 0
claude-squad/ui/tabbed_window.go:195.3,196.26 2 0
claude-squad/ui/tabbed_window.go:196.26,198.4 1 0
claude-squad/ui/tabbed_window.go:198.9,198.21 1 0
claude-squad/ui/tabbed_window.go:198.21,200.4 1 0
claude-squad/ui/tabbed_window.go:200.9,200.32 1 0
claude-squad/ui/tabbed_window.go:200.32,202.4 1 0
claude-squad/ui/tabbed_window.go:202.9,202.20 1 0
claude-squad/ui/tabbed_window.go:202.20,204.4 1 0
claude-squad/ui/tabbed_window.go:205.3,207.55 3 0
claude-squad/ui/tabbed_window.go:210.2,212.22 3 0
claude-squad/ui/tabbed_window.go:212.22,214.3 1 0
claude-squad/ui/tabbed_window.go:214.8,216.3 1 0
claude-squad/ui/tabbed_window.go:217.2,222.64 2 0
claude-squad/ui/tag_filter.go:23.32,31.2 1 0
claude-squad/ui/tag_filter.go:34.48,37.2 2 0
claude-squad/ui/tag_filter.go:40.29,42.2 1 0
claude-squad/ui/tag_filter.go:45.28,47.2 1 0
claude-squad/ui/tag_filter.go:50.57,51.16 1 0
claude-squad/ui/tag_filter.go:51.16,53.3 1 0
claude-squad/ui/tag_filter.go:55.2,55.18 1 0
claude-squad/ui/tag_filter.go:56.18,59.14 3 0
claude-squad/ui/tag_filter.go:60.20,63.14 2 0
claude-squad/ui/tag_filter.go:66.2,66.14 1 0
claude-squad/ui/tag_filter.go:70.46,72.2 1 0
claude-squad/ui/tag_filter.go:75.43,77.2 1 0
claude-squad/ui/tag_filter.go:80.38,82.2 1 0
claude-squad/ui/tag_filter.go:85.72,90.37 2 0
claude-squad/ui/tag_filter.go:90.37,91.27 1 0
claude-squad/ui/tag_filter.go:91.27,92.38 1 0
claude-squad/ui/tag_filter.go:92.38,94.5 1 0
claude-squad/ui/tag_filter.go:100.84,102.23 1 0
claude-squad/ui/tag_filter.go:102.23,104.3 1 0
claude-squad/ui/tag_filter.go:107.2,108.37 2 0
claude-squad/ui/tag_filter.go:108.37,109.27 1 0
claude-squad/ui/tag_filter.go:109.27,110.38 1 0
claude-squad/ui/tag_filter.go:110.38,111.27 1 0
claude-squad/ui/tag_filter.go:111.27,113.11 2 0
claude-squad/ui/tag_filter.go:119.2,119.17 1 0
claude-squad/ui/tag_filter.go:123.35,124.31 1 0
claude-squad/ui/tag_filter.go:124.31,126.3 1 0
claude-squad/ui/tag_filter.go:128.2,139.35 6 0
claude-squad/ui/tag_filter.go:139.35,141.3 1 0
claude-squad/ui/tag_filter.go:144.2,156.27 4 0
claude-squad/ui/tag_filter.go:156.27,161.20 3 0
claude-squad/ui/tag_filter.go:161.20,163.4 1 0
claude-squad/ui/tag_filter.go:165.3,167.25 2 0
claude-squad/ui/tag_filter.go:167.25,169.4 1 0
claude-squad/ui/tag_filter.go:169.9,171.4 1 0
claude-squad/ui/tag_filter.go:172.3,172.22 1 0
claude-squad/ui/tag_filter.go:175.2,175.20 1 0
claude-squad/config/config.go:21.37,23.16 2 1
claude-squad/config/config.go:23.16,25.3 1 0
claude-squad/config/config.go:26.2,26.53 1 1
claude-squad/config/config.go:64.30,66.16 2 1
claude-squad/config/config.go:66.16,69.3 2 0
claude-squad/config/config.go:71.2,75.31 1 1
claude-squad/config/config.go:75.31,77.56 2 1
claude-squad/config/config.go:77.56,80.5 2 0
claude-squad/config/config.go:81.4,81.61 1 1
claude-squad/config/config.go:103.41,105.17 2 1
claude-squad/config/config.go:105.17,107.3 1 1
claude-squad/config/config.go:111.2,112.36 2 1
claude-squad/config/config.go:112.36,114.3 1 1
claude-squad/config/config.go:114.8,114.44 1 1
claude-squad/config/config.go:114.44,116.3 1 1
claude-squad/config/config.go:116.8,118.3 1 0
claude-squad/config/config.go:120.2,122.35 3 1
claude-squad/config/config.go:122.35,124.17 2 1
claude-squad/config/config.go:124.17,129.24 3 1
claude-squad/config/config.go:129.24,131.5 1 0
claude-squad/config/config.go:132.4,132.20 1 1
claude-squad/config/config.go:137.2,138.16 2 1
claude-squad/config/config.go:138.16,140.3 1 0
claude-squad/config/config.go:142.2,142.70 1 1
claude-squad/config/config.go:145.27,147.16 2 1
claude-squad/config/config.go:147.16,150.3 2 0
claude-squad/config/config.go:152.2,154.16 3 1
claude-squad/config/config.go:154.16,155.25 1 1
claude-squad/config/config.go:155.25,158.57 2 1
claude-squad/config/config.go:158.57,160.5 1 0
claude-squad/config/config.go:161.4,161.21 1 1
claude-squad/config/config.go:164.3,165.25 2 0
claude-squad/config/config.go:168.2,169.54 2 1
claude-squad/config/config.go:169.54,172.3 2 1
claude-squad/config/config.go:174.2,174.16 1 1
claude-squad/config/config.go:178.39,180.16 2 1
claude-squad/config/config.go:180.16,182.3 1 0
claude-squad/config/config.go:184.2,184.53 1 1
claude-squad/config/config.go:184.53,186.3 1 0
claude-squad/config/config.go:188.2,190.16 3 1
claude-squad/config/config.go:190.16,192.3 1 0
claude-squad/config/config.go:194.2,194.45 1 1
claude-squad/config/config.go:198.39,200.2 1 1
claude-squad/config/state.go:86.28,88.16 2 0
claude-squad/config/state.go:88.16,102.3 2 0
claude-squad/config/state.go:105.2,120.3 3 0
claude-squad/config/state.go:124.25,129.45 2 0
claude-squad/config/state.go:129.45,132.3 1 0
claude-squad/config/state.go:134.2,134.14 1 0
claude-squad/config/state.go:138.38,140.23 1 0
claude-squad/config/state.go:140.23,143.3 2 0
claude-squad/config/state.go:145.2,150.16 4 0
claude-squad/config/state.go:150.16,152.3 1 0
claude-squad/config/state.go:153.2,153.13 1 0
claude-squad/config/state.go:153.13,155.3 1 0
claude-squad/config/state.go:156.2,159.39 2 0
claude-squad/config/state.go:164.52,166.16 2 0
claude-squad/config/state.go:166.16,168.3 1 0
claude-squad/config/state.go:170.2,172.16 3 0
claude-squad/config/state.go:172.16,173.25 1 0
claude-squad/config/state.go:173.25,176.4 1 0
claude-squad/config/state.go:177.3,177.58 1 0
claude-squad/config/state.go:181.2,182.56 2 0
claude-squad/config/state.go:182.56,184.3 1 0
claude-squad/config/state.go:187.2,192.34 4 0
claude-squad/config/state.go:192.34,194.3 1 0
claude-squad/config/state.go:196.2,196.12 1 0
claude-squad/config/state.go:202.36,204.55 1 0
claude-squad/config/state.go:204.55,207.3 1 0
claude-squad/config/state.go:209.2,209.27 1 0
claude-squad/config/state.go:214.48,219.49 2 0
claude-squad/config/state.go:219.49,221.3 1 0
claude-squad/config/state.go:224.2,228.30 3 0
claude-squad/config/state.go:228.30,229.72 1 0
claude-squad/config/state.go:229.72,231.4 1 0
claude-squad/config/state.go:235.2,235.38 1 0
claude-squad/config/state.go:235.38,236.81 1 0
claude-squad/config/state.go:236.81,238.4 1 0
claude-squad/config/state.go:242.2,242.28 1 0
claude-squad/config/state.go:242.28,245.3 2 0
claude-squad/config/state.go:248.2,248.29 1 0
claude-squad/config/state.go:248.29,250.3 1 0
claude-squad/config/state.go:253.2,257.40 3 0
claude-squad/config/state.go:257.40,262.59 2 0
claude-squad/config/state.go:262.59,264.12 2 0
claude-squad/config/state.go:266.3,266.25 1 0
claude-squad/config/state.go:266.25,268.4 1 0
claude-squad/config/state.go:272.2,272.41 1 0
claude-squad/config/state.go:272.41,277.59 2 0
claude-squad/config/state.go:277.59,279.12 2 0
claude-squad/config/state.go:281.3,281.74 1 0
claude-squad/config/state.go:281.74,284.4 1 0
claude-squad/config/state.go:288.2,291.47 2 0
claude-squad/config/state.go:291.47,292.50 1 0
claude-squad/config/state.go:292.50,295.4 2 0
claude-squad/config/state.go:299.2,300.16 2 0
claude-squad/config/state.go:300.16,302.3 1 0
claude-squad/config/state.go:305.2,307.12 2 0
claude-squad/config/state.go:311.71,312.37 1 0
claude-squad/config/state.go:312.37,316.59 2 0
claude-squad/config/state.go:316.59,317.12 1 0
claude-squad/config/state.go:319.3,319.28 1 0
claude-squad/config/state.go:319.28,321.4 1 0
claude-squad/config/state.go:323.2,323.14 1 0
claude-squad/config/state.go:327.36,329.23 1 0
